Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
5T2A_B:78-80_521-523	-0.021377	0.260351	0.248796	-0.032911	-0.017195	0.555698	2.180112	-0.008766	-0.0032	-0.031898	-0.001019	0.600952	-0.001552	-0.003781	0.449291	-0.012618	-0.017275	-0.006811	-0.039046	-0.008705	0.492289	0.319886	-0.008377	-0.004172	-0.000039	-0.00995	-0.010271	-0.034889	-0.030874	-0.001677	-0.009409	-0.011667	-0.003823	2.299876	-0.000065	-0.0103	0.328269	-0.043645	-0.010636	-0.021691	4.188683	-0.000827	-0.055553	2.694571	3.032963	0.731566	2.272778	2.413846	-0.003748	-0.027246	1.533637	0.482877	2.00314	-0.004875	-0.000853	-0.007002	-0.004824	0.978641	2.052824	-0.005677	-0.004257	0.527378	-0.016161	1.394937	-0.019794	1.913785	1.225796	0.696836	-0.015509	-0.013506	1.763548	-0.038573	-0.018798	-0.00476	-0.019828	4.246094	-0.014307	-0.01073	0.073214	2.374402	0.361976	1.636075	-0.025281	2.111944	2.161285	1.622128	-0.014894	-0.004061	-0.000624	1.81004	0.414055	2.871312	-0.025436	2.975505	-0.016071	2.4928	1.769771	-0.007082	-0.010203	3.155752	-0.019299	-0.015701	-0.001381	-0.015048	2.656154	1.709703	-0.020452	-0.015694	-0.012642	1.417319	0.455879	2.822788	-0.010919	-0.022713	-0.007347	-0.007211	-0.019924	-0.012106	-0.009079	0.330646	-0.014769	-0.003883	4.769899	-0.053125	-0.012426	-0.01912	-0.036228	-0.014124	IL	379
5T5H_A:1168-1172_1180-1182	-0.014393	-0.010463	-0.013489	-0.028138	-0.011369	-0.00625	1.919758	-0.007248	-0.02357	-0.017954	0.431616	0.282755	0.652659	0.262322	2.029107	-0.011467	-0.015242	-0.010081	-0.029564	-0.007619	1.406501	0.048314	-0.019536	-0.014788	1.828039	-0.007719	-0.016987	-0.036881	-0.015375	-0.005732	-0.014778	-0.019036	-0.008235	2.238057	-0.003311	0.389813	-0.00147	-0.024467	-0.011858	-0.029484	4.739339	-0.0083	-0.028646	2.67802	5.517465	-0.008918	2.14576	3.85209	-0.017637	-0.019826	1.950676	0.433252	0.222588	0.074456	-0.008082	0.302152	0.392188	0.521651	2.812849	-0.013232	0.276955	0.631223	-0.00122	0.930599	-0.018164	4.488964	3.633901	-0.008605	-0.013668	-0.012835	-0.006436	-0.041972	-0.014352	2.160554	-0.01959	2.25761	-0.011516	-0.017193	-0.001413	-0.001496	2.234694	2.578481	-0.02963	1.739811	2.132566	1.86536	-0.005637	0.030966	0.240428	0.881373	-0.001337	1.381172	-0.039987	1.332721	-0.01419	4.917475	0.855036	-0.012437	-0.016251	3.208359	-0.018122	-0.017087	-0.011782	-0.014972	5.289018	2.416105	-0.032484	-0.013536	-0.017726	5.49188	-0.013149	0.363207	-0.006559	-0.019592	0.458394	0.000685	-0.01828	0.322478	0.195741	1.839109	-0.00463	-0.007537	3.837734	-0.034838	-0.021268	-0.023368	-0.030721	-0.005506	IL	145
1ET4_A:12-16_28-31	-0.011368	-0.001112	1.476884	-0.058337	-0.01687	0.081731	2.639129	0.292136	0.752864	-0.028351	1.16514	-0.017494	-0.001814	-0.003265	-0.004387	0.106974	-0.011421	-0.024112	-0.013514	-0.00955	1.369589	-0.03195	2.181699	-0.007654	0.388079	1.794673	0.25857	-0.037887	-0.009131	0.092263	0.62029	2.375062	0.235064	3.306449	-0.014248	-0.013274	-0.004973	-0.032627	-0.010286	-0.050153	4.989773	0.296461	-0.055566	0.749332	-0.002784	3.087877	0.341426	0.54242	-0.02585	-0.022343	0.910226	1.478493	0.965042	1.410667	2.242634	1.821713	-0.004492	1.890321	-0.006492	0.031832	-0.008818	-0.020087	-0.009544	1.176028	-0.032661	-0.011495	-0.008256	-0.014451	-0.028195	-0.015777	0.097007	-0.007019	-0.010278	-0.008476	-0.016163	6.182991	-0.009191	0.379191	-0.012169	0.046507	-0.016668	-0.002572	-0.014873	1.957668	0.540364	-0.019388	-0.007664	-0.009177	-0.042008	0.289933	-0.009883	-0.001436	-0.006456	1.651449	-0.00026	0.782107	0.132282	1.130658	0.396053	3.263458	-0.009858	-0.008923	-0.006808	0.710777	-0.006664	0.762375	-0.035277	-0.011953	0.060967	-0.004287	1.022119	0.600055	0.158603	-0.010633	0.377936	-0.009451	0.404494	-0.008059	1.017886	0.378962	-0.03001	-0.011996	0.998527	-0.034087	-0.023703	-0.030388	-0.016234	1.188251	IL	162
5J7L_DA:292-294_342-346	-0.00952	-0.017279	-0.005508	-0.040396	0.423132	-0.007422	1.782089	-0.026323	2.952454	-0.022818	-0.003357	0.172894	-0.010529	3.142386	-0.004925	1.092877	0.619755	-0.029185	-0.032861	-0.009063	-0.008479	-0.008946	1.976808	-0.005559	-0.010531	0.402285	-0.005623	-0.022589	-0.014484	-0.004597	2.270723	1.7695	-0.003895	3.019704	-0.00801	-0.011896	-0.011173	-0.018145	-0.010829	-0.040354	1.177542	-0.010832	-0.035506	0.080892	-0.001491	2.359268	1.989281	-0.006531	-0.017174	-0.016381	-0.003278	0.804123	1.602975	0.962055	1.488214	-0.01029	-0.011512	2.404106	0.078373	-0.005757	-0.005069	-0.006655	-0.005239	-0.010314	-0.018788	0.319179	-0.005668	-0.002357	-0.012986	0.018321	-0.005061	0.11643	-0.006668	-0.015066	-0.012227	4.39453	-0.02493	-0.013386	1.45703	0.278845	-0.015152	-0.006078	-0.004364	0.963143	-0.001604	-0.005689	-0.014563	-0.008439	-0.032425	1.830472	-0.002532	0.057098	-0.002715	0.315325	-0.003904	3.543599	1.692046	1.110006	-0.007646	1.908475	0.059029	-0.015867	0.581273	-0.003864	-0.005533	3.220317	-0.035652	-0.00987	-0.00392	-0.023336	3.635266	0.503895	2.906613	-0.011656	-0.000541	-0.019434	-0.006611	-0.014589	-0.022326	-0.009514	-0.021905	-0.015104	4.683392	-0.053343	-0.0051	-0.018601	-0.015515	1.278139	IL	25
4V88_A6:57-62_86-88	0.177687	2.401528	-0.002317	-0.019605	-0.001212	1.261452	2.015902	0.077974	-0.014556	-0.005247	-0.004374	-0.003723	-0.006326	0.428831	0.18707	0.416981	-0.018713	1.440644	-0.0226	1.342393	2.07871	-0.005071	1.301479	-0.006541	0.701399	0.072967	-0.01087	-0.014506	-0.024581	-0.004205	-0.003252	1.482726	0.345676	1.130318	-0.018968	-0.011872	-0.001739	-0.022455	-0.000222	-0.014262	2.402355	1.800909	-0.00668	1.774678	1.762935	1.486261	1.069	0.666881	-0.010441	-0.01748	-0.003016	-0.022195	-0.001217	2.040879	-0.008448	-0.016696	1.078135	1.702312	0.682019	-0.014135	-0.01043	0.810141	0.794106	2.225794	0.658002	1.238763	0.594715	0.701838	1.364466	0.689502	0.967005	-0.042636	-0.014097	-0.005451	-0.018471	1.703893	-0.001109	-0.018601	0.753251	1.184537	1.435532	1.596363	-0.028628	0.756985	1.188272	0.740266	-0.012805	-0.010001	1.090318	0.60952	-0.010855	2.602027	-0.028661	0.674248	-0.006707	1.256917	-0.000705	1.1558	1.430063	1.603057	-0.012217	-0.027963	-0.002109	-0.021206	1.503169	1.430309	-0.019865	-0.004324	-0.002681	2.73819	0.162772	1.048404	0.48454	-0.015928	0.095892	1.434762	-0.011953	-0.022148	-0.002095	0.757632	-0.009802	-0.015218	2.052237	-0.009655	-0.022215	-0.018078	-0.024468	-0.026003	IL	70
6ERI_AA:2366-2369_2380-2383	-0.022266	0.374525	2.025243	-0.05535	-0.015506	1.041131	2.316457	-0.012356	2.034557	-0.029323	-0.009243	-0.010598	-0.017446	1.884493	-0.007957	0.273314	-0.009484	-0.024849	-0.029235	-0.017744	-0.003942	-0.021731	1.961861	0.035545	-0.011543	1.447239	1.788662	-0.044991	-0.026213	1.05537	1.407489	3.120286	-0.00672	2.642645	-0.003124	-0.026349	-0.008026	-0.027603	-0.011276	-0.021487	3.738145	0.274346	-0.059159	2.282025	-0.002614	3.675312	2.448768	-0.003073	-0.016321	-0.025073	0.330946	0.013199	2.974125	0.566927	2.514273	-0.00941	-0.019303	3.739811	-0.005299	-0.012135	-0.003685	-0.013883	-0.029209	1.391515	-0.027196	-0.01333	-0.010594	-0.007425	-0.016248	-0.015414	1.756462	-0.00929	-0.002791	-0.029684	-0.003684	5.351196	-0.01885	-0.008914	0.844864	2.920715	-0.017485	-0.017594	-0.015771	1.014156	-0.006564	-0.022378	-0.021824	-0.026284	-0.038081	2.388667	0.656434	1.361371	-0.002577	2.944351	-0.008723	0.838073	1.935685	1.034355	-0.00005	2.787528	-0.011344	0.075213	2.37821	-0.013227	-0.018618	1.260227	-0.042146	-0.018689	-0.015388	-0.028517	2.205982	2.717541	1.616719	-0.010706	0.347295	-0.014214	-0.012585	-0.023061	-0.015418	-0.00686	-0.030198	-0.013531	3.038372	-0.059307	-0.012426	-0.03274	-0.01987	-0.00493	IL	65
5D8H_A:2-9_68-71	-0.0039	0.327941	0.390397	3.079383	0.207996	-0.001511	-0.010919	0.938005	1.138429	1.462606	0.340249	1.622435	0.236532	-0.014359	1.512229	-0.013203	-0.006322	0.04955	1.225987	-0.005427	0.012929	-0.005925	-0.019301	0.034494	-0.000313	-0.001175	1.130864	2.101136	0.531543	-0.013239	-0.018848	-0.004485	-0.002938	-0.003652	0.114352	0.238478	-0.01021	0.747498	-0.001131	3.205428	-0.009254	-0.000449	2.237293	-0.009049	-0.006102	-0.007582	-0.009196	0.429017	0.840781	1.767201	0.247965	-0.00935	-0.002663	-0.016079	-0.017413	1.070735	1.498493	-0.017331	-0.011538	0.542486	-0.012464	-0.008991	-0.006899	0.030118	0.935333	-0.026127	-0.012072	-0.006646	0.093268	1.035251	-0.005844	0.332605	-0.016381	0.49117	-0.002565	-0.01202	0.367602	-0.000656	-0.00685	2.347567	-0.011397	0.416417	1.672802	1.145178	-0.017693	0.684732	1.265826	1.823308	-0.003711	-0.00755	0.910514	-0.007758	1.309349	-0.000851	-0.001515	-0.021662	-0.02051	-0.01076	0.558772	-0.010623	1.556853	-0.000616	0.644534	0.365962	-0.003892	-0.018035	2.446179	0.556534	-0.012513	1.067254	-0.016829	-0.000694	-0.023052	-0.000463	-0.00832	1.302399	-0.00565	2.151151	1.474481	-0.005459	1.985017	0.580251	-0.007928	0.677588	0.456321	-0.014693	2.162355	1.167957	IL	358
4V8P_D1:893-895_913-914	-0.015455	-0.006039	-0.004236	-0.0393	-0.018078	-0.001207	2.301068	-0.003606	-0.008485	-0.030933	-0.00128	-0.000055	0.585103	0.065437	0.590976	-0.007334	-0.012887	-0.018158	-0.036741	-0.01329	0.531997	0.386647	-0.009742	-0.003879	0.558092	-0.004621	-0.015092	-0.047809	-0.028827	-0.008119	-0.012678	-0.013772	0.901538	2.810263	-0.007715	-0.001496	0.260567	-0.038723	-0.015794	-0.044081	4.905062	-0.005433	-0.054077	2.313305	4.861629	-0.000676	2.752979	2.258599	-0.016865	-0.026524	2.796519	0.62975	0.710254	-0.003469	-0.005128	-0.00068	-0.002194	-0.000469	3.172593	-0.002475	0.195685	0.862558	-0.005884	1.277711	-0.017887	2.890106	2.54904	1.470273	-0.018342	-0.020685	0.197126	-0.046088	-0.017942	1.503464	-0.020228	4.509018	-0.018673	-0.017078	-0.001602	0.360048	0.704822	1.885317	-0.024666	2.789816	1.972274	1.631874	-0.010156	0.321924	-0.005581	1.130418	-0.001708	1.8681	-0.029413	2.478244	-0.00481	5.092834	1.353976	-0.00908	-0.012286	3.381388	-0.0192	-0.024575	-0.010544	-0.0149	3.712729	3.188463	-0.035585	-0.015609	-0.019779	2.986969	0.549501	2.185347	-0.00486	-0.022662	0.004768	-0.009861	-0.017911	0.130178	-0.007104	1.636771	-0.015437	-0.002367	4.965992	-0.058612	-0.017412	-0.015494	-0.032349	-0.007803	IL	228
6AZ3_3:18-20_205-206	-0.015311	-0.002448	0.391002	-0.047839	-0.017137	-0.004557	2.223497	-0.004092	-0.002759	-0.030609	-0.003149	-0.003912	0.327653	-0.001872	0.22143	-0.004873	-0.009669	-0.009291	-0.036611	-0.014453	0.637203	0.569452	-0.001791	0.470813	-0.003717	-0.005269	-0.009914	-0.040986	-0.03101	-0.009202	-0.004886	-0.008568	0.542236	2.496695	-0.004425	-0.00567	0.189209	-0.037868	-0.013759	-0.041491	4.132208	-0.006246	-0.052017	1.925716	2.53633	0.773758	1.57657	1.785066	-0.013026	-0.024681	2.476297	0.932061	1.185923	-0.001286	-0.002585	0.007616	-0.008604	0.139918	2.358277	0.92919	-0.002888	0.498858	-0.011087	0.76142	-0.020216	1.674009	1.428435	1.188946	-0.019746	-0.014012	0.388728	-0.030611	-0.015464	0.156683	-0.019311	4.898423	-0.021008	-0.009102	-0.000468	0.210768	-0.003109	1.078417	-0.023345	2.578188	2.088039	1.37207	-0.009337	0.109303	-0.002165	0.821687	-0.002925	1.332644	-0.024149	2.237766	-0.005033	3.232837	1.638914	-0.001209	-0.008194	3.020197	-0.0154	-0.022526	-0.007859	-0.005446	1.858282	2.58676	-0.030724	-0.01811	-0.012977	0.68402	1.180228	2.021558	-0.003537	-0.017628	0.128891	-0.016455	-0.017054	-0.007219	-0.005537	0.804859	-0.018143	0.07714	4.022836	-0.050447	-0.012263	-0.012991	-0.031844	-0.007769	IL	130
1F1T_A:7-9_22-27	0.299512	-0.008162	0.74508	-0.058675	-0.01161	-0.004429	2.572733	-0.010843	0.754301	-0.009545	0.339477	-0.025055	-0.005379	1.11782	-0.010363	0.890231	0.204459	-0.031523	-0.027006	-0.008905	1.129982	-0.024957	2.490545	0.193247	-0.0095	0.877936	-0.004365	-0.043303	-0.013838	-0.001359	0.988524	2.056898	-0.000137	3.718464	-0.004145	-0.021867	-0.012202	-0.014312	-0.015227	-0.037523	2.600069	-0.005549	-0.037737	-0.00361	-0.014201	3.434852	0.062112	-0.008428	-0.022216	-0.023603	-0.004317	2.38397	0.219927	0.886556	1.251843	2.007263	-0.004778	2.134481	0.123631	0.90019	0.258232	-0.020777	0.035295	0.053242	-0.033813	-0.013337	-0.006253	-0.000392	-0.021741	-0.008844	-0.010247	-0.002986	0.764135	-0.013707	-0.00644	5.155427	-0.01355	0.796792	-0.009494	-0.012681	-0.020795	-0.019519	-0.020598	0.595986	-0.004709	-0.02384	-0.008281	-0.020073	-0.027864	-0.003405	-0.017633	-0.004707	-0.00874	0.880659	1.388857	0.698228	0.19441	1.779563	0.447902	2.896651	-0.016207	-0.009944	-0.006505	0.382613	-0.013479	1.459087	-0.036097	-0.004151	-0.003598	-0.020284	1.345872	-0.000087	1.199525	-0.00604	1.154253	-0.010656	0.61646	-0.029136	-0.000981	0.165162	-0.037363	-0.016132	0.374718	-0.031791	-0.008273	-0.022977	-0.018322	0.761158	IL	13
5V93_a:444-448_473-478	1.356	0.486439	-0.006502	2.967746	0.009313	-0.018109	-0.002972	0.059756	-0.008029	3.794085	0.285939	0.481422	0.427574	-0.003822	-0.004736	-0.017116	1.795455	2.226517	0.043293	2.689983	1.337791	0.579318	0.058691	-0.003645	-0.005239	-0.012317	-0.012664	3.526818	-0.017677	1.876078	0.084063	0.002958	-0.009086	-0.018568	1.367803	0.02022	0.846189	-0.005245	2.680211	3.467056	-0.012725	-0.000771	3.437785	-0.018778	-0.021304	-0.015149	-0.014845	1.059581	0.365851	0.794694	-0.01468	-0.012265	0.492724	-0.012388	-0.007508	-0.006005	0.348267	0.727836	-0.021405	-0.014243	0.131231	1.776216	0.349975	-0.000745	1.819717	-0.000301	-0.018259	0.950484	0.606142	1.684806	0.981949	-0.010405	-0.003225	-0.020885	-0.009634	-0.031478	1.983123	2.082706	1.512899	2.166844	0.136594	0.949453	-0.002605	-0.03854	0.348782	0.434068	-0.018696	-0.01334	3.166605	-0.021988	1.334507	0.63748	0.013173	-0.005842	-0.013688	-0.017546	0.423217	-0.018687	-0.003612	-0.014062	0.301502	-0.004702	-0.002259	-0.004423	-0.008487	-0.010204	3.123088	2.354407	-0.008369	-0.002055	-0.005484	-0.008068	-0.004575	0.376768	-0.007766	1.863896	1.077846	-0.017287	-0.017128	-0.00627	0.190602	-0.002675	-0.016699	3.354138	2.047825	1.765901	-0.014238	-0.019959	IL	109
4Y4O_2A:1481-1484_1596-1600	0.299512	-0.008162	0.74508	-0.058675	-0.01161	-0.004429	2.572733	-0.010843	0.754301	-0.009545	0.339477	-0.025055	-0.005379	1.11782	-0.010363	0.890231	0.204459	-0.031523	-0.027006	-0.008905	1.129982	-0.024957	2.490545	0.193247	-0.0095	0.877936	-0.004365	-0.043303	-0.013838	-0.001359	0.988524	2.0569	-0.000137	3.718464	-0.004145	-0.021867	-0.012202	-0.014312	-0.015227	-0.037523	2.600068	-0.005549	-0.037737	-0.00361	-0.014201	3.434852	0.062112	-0.008428	-0.022216	-0.023603	-0.004317	2.38397	0.219927	0.886556	1.251843	2.007262	-0.004778	2.134481	0.12363	0.900189	0.258233	-0.020777	0.035295	0.053243	-0.033813	-0.013337	-0.006253	-0.000392	-0.021741	-0.008844	-0.010247	-0.002986	0.764135	-0.013707	-0.00644	5.155426	-0.01355	0.796791	-0.009494	-0.012681	-0.020795	-0.019519	-0.020598	0.595985	-0.004709	-0.02384	-0.008281	-0.020073	-0.027864	-0.003405	-0.017633	-0.004707	-0.00874	0.880659	1.388856	0.698227	0.19441	1.779563	0.447901	2.896651	-0.016207	-0.009944	-0.006505	0.382613	-0.013479	1.459088	-0.036097	-0.004151	-0.003598	-0.020284	1.345873	-0.000087	1.199526	-0.00604	1.154253	-0.010656	0.61646	-0.029136	-0.000981	0.165162	-0.037363	-0.016132	0.374718	-0.031791	-0.008273	-0.022977	-0.018322	0.761158	IL	13
5T2A_B:65-70_530-532	-0.011689	4.044797	1.759833	-0.071587	-0.024348	1.508174	3.206554	2.044276	1.95483	-0.03178	1.753547	-0.029556	1.387148	0.087196	-0.014321	1.04121	-0.00607	-0.014701	0.375333	-0.012972	0.125676	-0.029466	6.972773	-0.004631	1.240644	4.472577	2.95211	-0.051408	-0.003586	0.259386	1.256026	4.463829	1.007256	3.4419	-0.021382	-0.002814	-0.003225	-0.035217	-0.001286	-0.052023	4.453244	1.589783	-0.066939	0.548821	-0.019295	4.985498	-0.003092	0.357933	-0.015113	-0.011908	0.467925	1.455234	1.014394	6.269192	3.924965	0.124269	-0.000302	4.769615	-0.002398	0.239997	-0.013864	-0.025443	3.201019	2.630121	-0.013697	-0.011039	-0.008517	0.132248	-0.015913	-0.004329	0.93274	-0.01209	-0.001445	-0.016697	-0.002598	4.328045	0.452178	0.131744	0.891702	0.010035	0.201049	-0.002643	-0.015022	0.150411	2.89533	-0.034694	-0.010242	-0.004595	-0.036512	-0.004017	-0.023039	-0.004646	-0.000141	1.467727	1.599978	0.373995	-0.01692	1.910777	-0.004322	2.998066	-0.020908	-0.015282	2.008977	1.220892	-0.014765	1.863623	-0.038025	-0.019895	1.907997	0.401981	2.550876	1.147	1.064088	-0.003102	-0.000472	-0.001032	1.254837	-0.013174	0.848616	0.216501	-0.03202	-0.012105	1.152427	-0.028269	-0.028546	-0.044738	-0.011226	-0.002206	IL	52
3J7A_A:119-122_301-303	-0.011501	-0.011955	-0.002184	-0.03822	-0.016043	-0.001464	1.427275	-0.002292	-0.016959	-0.025546	0.015352	0.115716	0.258043	0.40083	0.319684	-0.003697	-0.016999	-0.018939	-0.029551	-0.010803	1.281777	-0.000222	-0.017342	-0.008121	0.76719	-0.009393	-0.011611	-0.04191	-0.020425	-0.005645	-0.002493	-0.012743	0.753664	2.394563	-0.005124	-0.001174	0.020791	-0.025484	-0.017199	-0.035483	5.010131	-0.009796	-0.044213	2.451742	4.771018	-0.003381	2.788852	2.205515	-0.017567	-0.024322	2.750414	0.519876	0.504217	-0.010109	-0.00349	0.546632	0.093638	0.034019	1.803065	-0.008998	0.254214	0.014943	-0.009811	0.915148	-0.01687	2.70635	2.811447	0.112215	-0.020017	-0.022802	-0.002793	-0.035006	-0.020082	1.699426	-0.017913	4.026905	-0.0086	-0.015959	-0.001023	-0.001345	0.744163	1.693916	-0.022467	2.200483	0.693079	0.725251	-0.003135	0.149066	-0.014494	0.957128	-0.001634	1.600185	-0.022269	2.271742	-0.009068	4.600688	0.857876	-0.005774	-0.012263	3.771061	-0.013173	-0.016279	-0.008612	-0.009944	3.913941	2.323492	-0.033682	-0.011194	-0.020537	3.439429	-0.001424	1.594952	-0.007044	-0.020855	0.307153	-0.007323	-0.018541	0.874558	-0.003051	1.446592	-0.01623	-0.007482	3.623471	-0.037909	-0.018134	-0.021884	-0.025308	-0.002832	IL	359
5XY3_1:730-733_766-769	0.577749	0.657324	-0.015259	0.428524	0.256508	0.225109	1.548779	0.116583	-0.022694	-0.007037	-0.001623	0.249994	0.320153	0.13376	0.991273	-0.00274	-0.009735	0.485146	-0.020241	1.237085	0.50562	1.142004	-0.010229	-0.002957	0.563017	-0.014169	-0.017411	-0.005022	-0.032448	-0.008377	-0.015133	-0.018637	-0.00285	1.732779	-0.00437	-0.008884	0.778085	-0.016915	-0.002324	-0.008321	2.080842	0.296076	-0.003378	0.610797	3.050161	-0.002056	1.116669	1.753031	0.402942	-0.01594	0.854027	-0.014289	-0.000262	-0.002039	-0.016722	-0.005423	1.065638	-0.005188	1.544153	-0.005527	-0.006728	2.009978	1.305573	0.566228	0.373938	2.431086	2.016225	1.443653	1.251213	0.243698	0.017815	-0.044545	-0.018207	0.512791	-0.033657	0.811224	-0.000497	-0.008118	0.942224	0.87116	1.92505	1.684269	-0.02775	0.820384	1.923093	2.074754	-0.012643	0.548305	2.261727	0.309706	-0.006767	1.262885	-0.030689	1.100454	-0.010556	2.633307	0.709156	-0.007289	0.22483	1.69626	-0.00782	-0.032753	-0.008106	-0.01674	2.855182	1.83202	-0.005749	-0.005602	-0.007108	2.761659	-0.002887	0.974307	-0.0115	-0.025469	-0.00304	0.433706	-0.00865	-0.007598	-0.004279	0.638956	-0.001389	-0.0021	2.432928	-0.014242	-0.009427	0.077351	-0.025754	-0.028668	IL	84
3J7P_S2:919-923_939-943	0.684173	-0.024058	-0.003741	-0.024065	-0.003983	-0.032611	0.729284	-0.011951	1.727651	-0.001122	0.477086	-0.018156	0.455288	2.142098	-0.014577	0.31324	2.061611	-0.027167	-0.013211	-0.016408	-0.007538	0.195332	0.151719	0.178897	-0.018612	-0.012598	-0.015881	-0.019413	-0.005895	-0.016881	1.458162	-0.006304	0.515059	1.094258	1.266275	-0.006309	-0.005854	2.434616	-0.026206	-0.008563	-0.00737	-0.032642	1.014328	-0.025907	-0.013981	1.420748	-0.016198	-0.013673	-0.019157	-0.020739	-0.013365	2.57711	-0.011304	-0.00963	-0.00058	3.137917	0.185916	0.001774	1.436377	1.849028	1.674844	-0.033126	0.573625	-0.027758	-0.017587	-0.009536	0.892081	1.383125	-0.029224	0.3457	-0.022135	1.984066	2.194847	-0.005816	0.72327	2.883062	-0.01329	1.230744	-0.005655	-0.032689	-0.028749	-0.011725	-0.005938	0.442923	-0.006501	-0.016508	0.434131	-0.016196	-0.01614	-0.024569	-0.015517	-0.028427	-0.00132	-0.005975	2.692664	1.338354	0.840762	2.125277	0.276486	1.442368	-0.004307	-0.005308	-0.003104	2.143428	-0.01752	1.951401	-0.010176	-0.018028	-0.002782	-0.011965	1.341629	-0.025796	2.802436	1.661903	1.951878	-0.017521	1.907194	-0.017445	0.847027	1.509162	-0.014248	-0.016484	-0.002375	-0.006162	1.599008	-0.015195	0.064399	1.236546	IL	90
6FYY_2:63-68_81-85	0.673789	2.844639	1.064282	-0.017246	-0.015258	-0.002663	2.895177	1.602215	-0.002863	-0.020848	1.185662	-0.001187	1.228351	-0.004957	0.482939	-0.005067	-0.009145	2.412522	0.463957	0.346816	-0.009293	-0.016449	2.421904	-0.015908	0.484354	1.546006	0.648403	-0.013088	-0.008446	-0.000008	-0.010067	0.051281	-0.005389	2.174767	0.042161	0.28072	0.863189	-0.009335	-0.000281	-0.005574	1.158237	1.891499	-0.016489	-0.002196	1.813997	2.077081	-0.010892	1.443705	-0.008814	-0.013764	0.767017	1.396741	0.658622	3.273477	0.161274	0.773377	-0.008778	2.064224	1.273995	0.285114	-0.014718	1.396352	2.995256	1.08585	0.653216	1.660049	1.58475	0.523907	0.109196	-0.006636	1.135171	-0.01618	-0.008303	-0.005597	0.218135	1.808433	0.949049	1.4517	0.969409	0.38258	1.254413	0.28391	-0.001496	0.49739	3.637731	-0.010459	-0.008522	1.572392	1.2878	0.557999	-0.010797	1.781698	-0.010554	2.129919	0.385969	-0.001198	-0.007282	-0.003819	0.10703	1.352242	-0.011841	-0.004217	0.035486	-0.002336	-0.005547	0.636317	-0.000167	0.032144	0.638081	3.082229	0.989814	0.90253	-0.005262	-0.009041	-0.00788	0.94685	1.512879	1.2419	0.920926	0.090291	-0.001959	-0.003503	-0.001389	0.566986	-0.021792	-0.001006	-0.00804	-0.008127	IL	129
4IOA_X:1682-1685_1975-1976	-0.022384	0.380806	0.387793	-0.059987	-0.017476	0.312601	2.538285	-0.008985	1.501095	-0.036286	0.4885	-0.007354	0.682549	0.475001	-0.003292	0.094576	0.2198	-0.019769	-0.038297	-0.016133	0.327378	0.653008	1.096529	0.003762	-0.007258	0.567684	-0.00656	-0.054825	-0.023702	-0.005847	0.029053	0.895715	1.249745	2.794419	-0.011014	-0.008687	0.281307	-0.047591	-0.005044	-0.051485	4.190462	-0.001132	-0.075294	2.030693	2.103758	1.112775	2.656937	1.180926	-0.017926	-0.026897	1.883217	1.573438	1.49837	0.958163	0.911904	-0.012913	-0.005135	0.855333	3.524387	0.997215	0.096122	-0.001413	-0.007864	0.764716	-0.029369	1.092158	1.302612	1.913558	-0.024279	-0.012068	1.034705	-0.029152	-0.010063	-0.00022	-0.010324	5.732883	-0.021799	-0.014075	0.241214	0.267625	-0.009441	1.356666	-0.025425	1.878729	2.875634	0.755847	-0.014927	-0.004275	-0.022672	1.427287	-0.004861	1.423561	-0.018627	2.147666	-0.002015	5.256589	1.796049	0.298458	-0.013349	3.193516	-0.01844	-0.021945	0.524178	-0.006034	1.811173	3.953373	-0.041509	-0.026135	-0.003211	0.25656	2.85874	2.317889	1.123092	-0.00936	0.053338	-0.023058	-0.016205	-0.013381	-0.010472	1.489352	-0.024811	-0.001818	5.487667	-0.07424	-0.013807	-0.023808	-0.030357	-0.004579	IL	7
